zip_code,date,ZORI,region_id,size_rank,region_name,region_type,state_name,state,city,metro,county_name,borough,neighborhood
10005,2015-01-31,3128.8135457991084,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2015-02-28,3133.329244385178,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2015-03-31,3156.6274239392073,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2015-04-30,3239.1740923811517,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2015-05-31,3258.1767390275154,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2015-06-30,3242.8215091520788,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2015-07-31,3225.0856111941166,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2015-08-31,3232.9346644373586,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2015-09-30,3249.8063493775335,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2015-10-31,3229.070812861299,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2015-11-30,3207.9285633051077,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2015-12-31,3139.894413333528,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2016-01-31,3131.9098969951374,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2016-02-29,3151.205960164154,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2016-03-31,3200.1279149748416,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2016-04-30,3212.73203534158,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2016-05-31,3209.827539714145,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2016-06-30,3223.7528180308345,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2016-07-31,3257.209923775321,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2016-08-31,3282.558143551614,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2016-09-30,3267.340997717675,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2016-10-31,3215.7213770951525,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2016-11-30,3180.4496706757914,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2016-12-31,3116.320009243952,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2017-01-31,3115.1405311607027,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2017-02-28,3090.948379823449,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2017-03-31,3098.1344397087846,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2017-04-30,3104.340309677966,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2017-05-31,3141.583397142696,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2017-06-30,3207.827257658855,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2017-07-31,3251.2785170614547,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2017-08-31,3261.6740958286814,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2017-09-30,3269.2814707419698,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2017-10-31,3246.469777697982,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2017-11-30,3211.8129243817934,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2017-12-31,3162.30563762097,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2018-01-31,3156.741412739681,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2018-02-28,3167.909358917755,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2018-03-31,3192.8812168706745,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2018-04-30,3213.3749539196233,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2018-05-31,3237.3793509278203,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2018-06-30,3278.8856440399713,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2018-07-31,3319.551688367839,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2018-08-31,3388.821071452145,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2018-09-30,3397.644263985327,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2018-10-31,3401.440169871552,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2018-11-30,3352.7417449427685,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2018-12-31,3325.0798525675227,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2019-01-31,3293.9722646339233,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2019-02-28,3305.06889103591,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2019-03-31,3335.35901669241,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2019-04-30,3372.1756270973606,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2019-05-31,3402.5816832905343,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2019-06-30,3427.3810022098173,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2019-07-31,3447.3938494322047,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2019-08-31,3440.6895307331947,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2019-09-30,3430.70983389052,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2019-10-31,3392.570271192632,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2019-11-30,3366.7574844321375,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2019-12-31,3362.8324253691567,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2020-01-31,3407.59046899439,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2020-02-29,3435.892168784641,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2020-03-31,3479.452444875398,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2020-04-30,3465.2989081685296,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2020-05-31,3447.6874322045132,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2020-06-30,3365.574092000719,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2020-07-31,3273.443196871981,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2020-08-31,3155.178988601739,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2020-09-30,2971.0264391379474,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2020-10-31,2896.4947939036206,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2020-11-30,2866.3427286368906,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2020-12-31,2915.451370017078,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2021-01-31,2917.899179891734,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2021-02-28,2910.748662670796,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2021-03-31,2966.6599145234436,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2021-04-30,3012.3140099134157,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2021-05-31,3097.160578922095,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2021-06-30,3153.353258116253,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2021-07-31,3270.958630622902,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2021-08-31,3417.808229714855,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2021-09-30,3552.626872272505,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2021-10-31,3595.758070139558,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2021-11-30,3601.982703661249,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2021-12-31,3587.640198966844,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2022-01-31,3683.662814456339,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2022-02-28,3729.4174533626706,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2022-03-31,3813.351015507508,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2022-04-30,3840.1887351722503,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2022-05-31,3943.128014703523,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2022-06-30,4033.753766845503,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2022-07-31,3981.399616711114,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2022-08-31,3944.804706347684,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2022-09-30,3922.528092446238,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2022-10-31,3945.1274674012143,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2022-11-30,3939.0808473656034,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2022-12-31,3866.6212592171687,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2023-01-31,3866.9776516814622,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2023-02-28,3849.3724263854615,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2023-03-31,3907.6495491705623,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2023-04-30,3940.500769901711,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2023-05-31,3985.041055949448,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2023-06-30,4027.3423002105274,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2023-07-31,4052.422195915064,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2023-08-31,4089.264762056861,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2023-09-30,4086.950558480569,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2023-10-31,4124.361366976712,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2023-11-30,4067.906497680033,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2023-12-31,4058.00276197826,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2024-01-31,4012.9741126297713,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2024-02-29,4028.257359985043,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2024-03-31,3996.978698838938,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2024-04-30,4045.243166872693,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2024-05-31,4117.833538701656,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2024-06-30,4186.768945673847,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2024-07-31,4226.965483899794,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10005,2024-08-31,4214.925693718797,61619,9718,10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10006,2015-01-31,NA,61620,14713,10006,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10006,2015-02-28,NA,61620,14713,10006,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10006,2015-03-31,NA,61620,14713,10006,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10006,2015-04-30,NA,61620,14713,10006,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10006,2015-05-31,NA,61620,14713,10006,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10006,2015-06-30,NA,61620,14713,10006,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10006,2015-07-31,NA,61620,14713,10006,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10006,2015-08-31,NA,61620,14713,10006,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10006,2015-09-30,NA,61620,14713,10006,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10006,2015-10-31,NA,61620,14713,10006,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10006,2015-11-30,NA,61620,14713,10006,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10006,2015-12-31,NA,61620,14713,10006,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10006,2016-01-31,NA,61620,14713,10006,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10006,2016-02-29,NA,61620,14713,10006,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10006,2016-03-31,NA,61620,14713,10006,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10006,2016-04-30,NA,61620,14713,10006,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10006,2016-05-31,NA,61620,14713,10006,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10006,2016-06-30,NA,61620,14713,10006,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10006,2016-07-31,NA,61620,14713,10006,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10006,2016-08-31,NA,61620,14713,10006,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10006,2016-09-30,NA,61620,14713,10006,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10006,2016-10-31,NA,61620,14713,10006,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10006,2016-11-30,NA,61620,14713,10006,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10006,2016-12-31,NA,61620,14713,10006,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10006,2017-01-31,NA,61620,14713,10006,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10006,2017-02-28,NA,61620,14713,10006,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10006,2017-03-31,NA,61620,14713,10006,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10006,2017-04-30,NA,61620,14713,10006,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10006,2017-05-31,NA,61620,14713,10006,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10006,2017-06-30,NA,61620,14713,10006,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10006,2017-07-31,NA,61620,14713,10006,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10006,2017-08-31,NA,61620,14713,10006,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10006,2017-09-30,NA,61620,14713,10006,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10006,2017-10-31,NA,61620,14713,10006,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10006,2017-11-30,NA,61620,14713,10006,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10006,2017-12-31,NA,61620,14713,10006,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10006,2018-01-31,NA,61620,14713,10006,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10006,2018-02-28,NA,61620,14713,10006,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10006,2018-03-31,NA,61620,14713,10006,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10006,2018-04-30,NA,61620,14713,10006,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10006,2018-05-31,NA,61620,14713,10006,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10006,2018-06-30,NA,61620,14713,10006,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10006,2018-07-31,NA,61620,14713,10006,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10006,2018-08-31,NA,61620,14713,10006,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10006,2018-09-30,NA,61620,14713,10006,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10006,2018-10-31,NA,61620,14713,10006,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10006,2018-11-30,NA,61620,14713,10006,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10006,2018-12-31,NA,61620,14713,10006,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10006,2019-01-31,NA,61620,14713,10006,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10006,2019-02-28,NA,61620,14713,10006,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10006,2019-03-31,NA,61620,14713,10006,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10006,2019-04-30,NA,61620,14713,10006,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10006,2019-05-31,NA,61620,14713,10006,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10006,2019-06-30,NA,61620,14713,10006,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10006,2019-07-31,NA,61620,14713,10006,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
10006,2019-08-31,NA,61620,14713,10006,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,Manhattan,Lower Manhattan
